No.,Time,Source,Destination,Protocol,Length,Info
326,11.912379,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=307577 Ack=1 Win=29696 Len=2896 TSval=49951 TSecr=49926
327,11.944276,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=304681 Win=170496 Len=0 TSval=49953 TSecr=49915
328,11.966032,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=307577 Win=170496 Len=0 TSval=49958 TSecr=49927
329,12.006749,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=310473 Ack=1 Win=29696 Len=1448 TSval=49978 TSecr=49953
330,12.040895,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=311921 Ack=1 Win=29696 Len=2896 TSval=49983 TSecr=49958
331,12.063423,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=310473 Win=170496 Len=0 TSval=49982 TSecr=49951
332,12.137823,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=314817 Ack=1 Win=29696 Len=2896 TSval=50008 TSecr=49982
333,12.19202,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=314817 Win=170496 Len=0 TSval=50015 TSecr=49978
334,12.266475,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=317713 Ack=1 Win=29696 Len=2896 TSval=50040 TSecr=50015
335,12.289789,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=317713 Win=170496 Len=0 TSval=50039 TSecr=50008
336,12.290712,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=320609 Ack=1 Win=29696 Len=2896 TSval=50040 TSecr=50015
337,12.364162,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=323505 Ack=1 Win=29696 Len=2896 TSval=50064 TSecr=50039
338,12.417996,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=320609 Win=170496 Len=0 TSval=50071 TSecr=50040
339,12.442108,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=323505 Win=170496 Len=0 TSval=50077 TSecr=50040
340,12.492755,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=326401 Ack=1 Win=29696 Len=2896 TSval=50096 TSecr=50071
341,12.515345,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=326401 Win=170496 Len=0 TSval=50095 TSecr=50064
342,12.516517,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=329297 Ack=1 Win=29696 Len=2896 TSval=50102 TSecr=50077
343,12.589765,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=332193 Ack=1 Win=29696 Len=2896 TSval=50121 TSecr=50095
344,12.64398,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=329297 Win=170496 Len=0 TSval=50128 TSecr=50096
345,12.668571,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=332193 Win=170496 Len=0 TSval=50133 TSecr=50102
346,12.718298,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=335089 Ack=1 Win=29696 Len=2896 TSval=50153 TSecr=50128
347,12.740124,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=335089 Win=170496 Len=0 TSval=50152 TSecr=50121
348,12.74297,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=337985 Ack=1 Win=29696 Len=2896 TSval=50159 TSecr=50133
349,12.814921,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=340881 Ack=1 Win=29696 Len=2896 TSval=50177 TSecr=50152
350,12.82657,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=343777 Ack=1 Win=29696 Len=1448 TSval=50177 TSecr=50152
351,12.869567,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=337985 Win=170496 Len=0 TSval=50184 TSecr=50153
352,12.894098,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=340881 Win=170496 Len=0 TSval=50190 TSecr=50159
353,12.943977,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=345225 Ack=1 Win=29696 Len=2896 TSval=50209 TSecr=50184
354,12.966266,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=343777 Win=170496 Len=0 TSval=50208 TSecr=50177
355,12.969181,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=348121 Ack=1 Win=29696 Len=2896 TSval=50215 TSecr=50190
356,13.040593,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=351017 Ack=1 Win=29696 Len=2896 TSval=50233 TSecr=50208
357,13.053143,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=345225 Win=170496 Len=0 TSval=50230 TSecr=50177
358,13.094591,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=348121 Win=170496 Len=0 TSval=50240 TSecr=50209
359,13.115597,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=353913 Ack=1 Win=29696 Len=1448 TSval=50255 TSecr=50230
360,13.120445,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=351017 Win=170496 Len=0 TSval=50247 TSecr=50215
361,13.169247,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=355361 Ack=1 Win=29696 Len=2896 TSval=50265 TSecr=50240
362,13.1911,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=353913 Win=170496 Len=0 TSval=50264 TSecr=50233
363,13.194864,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=358257 Ack=1 Win=29696 Len=2896 TSval=50272 TSecr=50247
364,13.319924,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=358257 Win=170496 Len=0 TSval=50297 TSecr=50255
365,13.346898,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=361153 Win=170496 Len=0 TSval=50303 TSecr=50272
366,13.394706,10.0.0.1,10.0.0.2,TCP,2962,[TCP Previous segment not captured] 57222 >  [ACK] Seq=364049 Ack=1 Win=29696 Len=2896 TSval=50322 TSecr=50297
367,13.419026,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=366945 Ack=1 Win=29696 Len=2896 TSval=50322 TSecr=50297
368,13.443414,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=369841 Ack=1 Win=29696 Len=2896 TSval=50328 TSecr=50303
369,13.546039,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 365#1]  > 57222 [ACK] Seq=1 Ack=361153 Win=170496 Len=0 TSval=50353 TSecr=50272 SLE=364049 SRE=366945
370,13.570397,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 365#2]  > 57222 [ACK] Seq=1 Ack=361153 Win=170496 Len=0 TSval=50359 TSecr=50272 SLE=364049 SRE=369841
371,13.594154,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 365#3]  > 57222 [ACK] Seq=1 Ack=361153 Win=170496 Len=0 TSval=50365 TSecr=50272 SLE=364049 SRE=372737
372,13.608514,10.0.0.1,10.0.0.2,TCP,1514,[TCP Fast Retransmission] 57222 >  [ACK] Seq=361153 Ack=1 Win=29696 Len=1448 TSval=50378 TSecr=50353
373,13.632972,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=362601 Ack=1 Win=29696 Len=1448 TSval=50384 TSecr=50359
374,13.644732,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=372737 Ack=1 Win=29696 Len=1448 TSval=50384 TSecr=50359
375,13.668991,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=374185 Ack=1 Win=29696 Len=2896 TSval=50390 TSecr=50365
376,13.759758,10.0.0.2,10.0.0.1,TCP,78, > 57222 [ACK] Seq=1 Ack=362601 Win=170496 Len=0 TSval=50406 TSecr=50378 SLE=364049 SRE=372737
377,13.783629,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=372737 Win=170496 Len=0 TSval=50412 TSecr=50384
378,13.796869,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=374185 Win=170496 Len=0 TSval=50416 TSecr=50384
379,13.820335,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=377081 Win=170496 Len=0 TSval=50421 TSecr=50390
380,13.82224,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=377081 Ack=1 Win=29696 Len=1448 TSval=50432 TSecr=50406
381,13.846668,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=378529 Ack=1 Win=29696 Len=1448 TSval=50438 TSecr=50412
382,13.895406,10.0.0.1,10.0.0.2,TCP,2962,[TCP Previous segment not captured] 57222 >  [ACK] Seq=382873 Ack=1 Win=29696 Len=2896 TSval=50447 TSecr=50421
383,13.972888,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=378529 Win=170496 Len=0 TSval=50460 TSecr=50432
384,13.998898,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=379977 Win=170496 Len=0 TSval=50466 TSecr=50438
385,14.047068,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 384#1]  > 57222 [ACK] Seq=1 Ack=379977 Win=170496 Len=0 TSval=50478 TSecr=50438 SLE=382873 SRE=385769
386,14.047244,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=385769 Ack=1 Win=29696 Len=2896 TSval=50485 TSecr=50460
387,14.061413,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=388665 Ack=1 Win=29696 Len=1448 TSval=50491 TSecr=50466
388,14.198355,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 384#2]  > 57222 [ACK] Seq=1 Ack=379977 Win=170496 Len=0 TSval=50516 TSecr=50438 SLE=382873 SRE=388665
389,14.2124,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 384#3]  > 57222 [ACK] Seq=1 Ack=379977 Win=170496 Len=0 TSval=50520 TSecr=50438 SLE=382873 SRE=390113
390,14.260641,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=381425 Ack=1 Win=29696 Len=1448 TSval=50541 TSecr=50516
391,14.275132,10.0.0.1,10.0.0.2,TCP,1514,[TCP Previous segment not captured] 57222 >  [ACK] Seq=391561 Ack=1 Win=29696 Len=1448 TSval=50545 TSecr=50520
392,14.411743,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 384#4]  > 57222 [ACK] Seq=1 Ack=379977 Win=170496 Len=0 TSval=50570 TSecr=50438 SLE=381425 SRE=390113
393,14.426406,10.0.0.2,10.0.0.1,TCP,86,[TCP Dup ACK 384#5]  > 57222 [ACK] Seq=1 Ack=379977 Win=170496 Len=0 TSval=50573 TSecr=50438 SLE=391561 SRE=393009 SLE=381425 SRE=390113
394,14.488873,10.0.0.1,10.0.0.2,TCP,1514,[TCP Previous segment not captured] 57222 >  [ACK] Seq=394457 Ack=1 Win=29696 Len=1448 TSval=50598 TSecr=50573
395,14.641006,10.0.0.2,10.0.0.1,TCP,94,[TCP Dup ACK 384#6]  > 57222 [ACK] Seq=1 Ack=379977 Win=170496 Len=0 TSval=50627 TSecr=50438 SLE=394457 SRE=395905 SLE=391561 SRE=393009 SLE=381425 SRE=390113
396,14.703596,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=379977 Ack=1 Win=29696 Len=1448 TSval=50652 TSecr=50627
397,14.715358,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=390113 Ack=1 Win=29696 Len=1448 TSval=50652 TSecr=50627
398,14.856482,10.0.0.2,10.0.0.1,TCP,86, > 57222 [ACK] Seq=1 Ack=390113 Win=170496 Len=0 TSval=50680 TSecr=50652 SLE=394457 SRE=395905 SLE=391561 SRE=393009
399,14.866674,10.0.0.2,10.0.0.1,TCP,78, > 57222 [ACK] Seq=1 Ack=393009 Win=170496 Len=0 TSval=50683 TSecr=50652 SLE=394457 SRE=395905
400,14.919258,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=395905 Ack=1 Win=29696 Len=1448 TSval=50706 TSecr=50680
401,15.070485,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 399#1]  > 57222 [ACK] Seq=1 Ack=393009 Win=170496 Len=0 TSval=50734 TSecr=50652 SLE=394457 SRE=397353
402,15.132729,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=393009 Ack=1 Win=29696 Len=1448 TSval=50759 TSecr=50734
403,15.145621,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=397353 Ack=1 Win=29696 Len=1448 TSval=50759 TSecr=50734
404,15.283742,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=397353 Win=170496 Len=0 TSval=50787 TSecr=50759
405,15.296976,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=398801 Win=170496 Len=0 TSval=50791 TSecr=50759
406,15.346723,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=398801 Ack=1 Win=29696 Len=1448 TSval=50813 TSecr=50787
407,15.359218,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=400249 Ack=1 Win=29696 Len=1448 TSval=50816 TSecr=50791
408,15.372133,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=401697 Ack=1 Win=29696 Len=1448 TSval=50816 TSecr=50791
409,15.498018,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=400249 Win=170496 Len=0 TSval=50841 TSecr=50813
410,15.510643,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=401697 Win=170496 Len=0 TSval=50844 TSecr=50816
411,15.523708,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=403145 Win=170496 Len=0 TSval=50848 TSecr=50816
412,15.560456,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=403145 Ack=1 Win=29696 Len=1448 TSval=50866 TSecr=50841
413,15.572858,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=404593 Ack=1 Win=29696 Len=1448 TSval=50869 TSecr=50844
414,15.585966,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=406041 Ack=1 Win=29696 Len=1448 TSval=50873 TSecr=50848
415,15.712219,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=404593 Win=170496 Len=0 TSval=50895 TSecr=50866
416,15.723547,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=406041 Win=170496 Len=0 TSval=50897 TSecr=50869
417,15.737207,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=407489 Win=170496 Len=0 TSval=50901 TSecr=50873
418,15.774416,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=407489 Ack=1 Win=29696 Len=1448 TSval=50920 TSecr=50895
419,15.786963,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=408937 Ack=1 Win=29696 Len=1448 TSval=50923 TSecr=50897
420,15.799677,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=410385 Ack=1 Win=29696 Len=1448 TSval=50926 TSecr=50901
421,15.925898,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=408937 Win=170496 Len=0 TSval=50948 TSecr=50920
422,15.938142,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=410385 Win=170496 Len=0 TSval=50951 TSecr=50923
423,15.950828,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=411833 Win=170496 Len=0 TSval=50954 TSecr=50926
424,16.000933,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=411833 Ack=1 Win=29696 Len=2896 TSval=50973 TSecr=50948
425,16.013489,10.0.0.1,10.0.0.2,TCP,1514,[TCP Previous segment not captured] 57222 >  [ACK] Seq=416177 Ack=1 Win=29696 Len=1448 TSval=50979 TSecr=50954
426,16.152119,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=414729 Win=170496 Len=0 TSval=51004 TSecr=50973
427,16.165596,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 426#1]  > 57222 [ACK] Seq=1 Ack=414729 Win=170496 Len=0 TSval=51008 TSecr=50973 SLE=416177 SRE=417625
428,16.227257,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=417625 Ack=1 Win=29696 Len=2896 TSval=51030 TSecr=51004
429,16.238833,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=420521 Ack=1 Win=29696 Len=1448 TSval=51033 TSecr=51008
430,16.378395,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 426#2]  > 57222 [ACK] Seq=1 Ack=414729 Win=170496 Len=0 TSval=51061 TSecr=50973 SLE=416177 SRE=420521
431,16.39002,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 426#3]  > 57222 [ACK] Seq=1 Ack=414729 Win=170496 Len=0 TSval=51064 TSecr=50973 SLE=416177 SRE=421969
432,16.418602,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=414729 Ack=1 Win=29696 Len=1448 TSval=51081 TSecr=51008
433,16.440818,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=421969 Ack=1 Win=29696 Len=1448 TSval=51086 TSecr=51061
434,16.569995,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=421969 Win=170496 Len=0 TSval=51109 TSecr=51081
435,16.592509,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=423417 Win=170496 Len=0 TSval=51115 TSecr=51086
436,16.632217,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=423417 Ack=1 Win=29696 Len=1448 TSval=51134 TSecr=51109
437,16.654785,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=424865 Ack=1 Win=29696 Len=1448 TSval=51140 TSecr=51115
438,16.667437,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=426313 Ack=1 Win=29696 Len=1448 TSval=51140 TSecr=51115
439,16.783534,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=424865 Win=170496 Len=0 TSval=51162 TSecr=51134
440,16.805318,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=426313 Win=170496 Len=0 TSval=51168 TSecr=51140
441,16.818667,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=427761 Win=170496 Len=0 TSval=51171 TSecr=51140
442,16.84585,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=427761 Ack=1 Win=29696 Len=1448 TSval=51188 TSecr=51162
443,16.867532,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=429209 Ack=1 Win=29696 Len=1448 TSval=51193 TSecr=51168
444,16.893819,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=430657 Ack=1 Win=29696 Len=2896 TSval=51196 TSecr=51171
445,16.996247,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=429209 Win=170496 Len=0 TSval=51216 TSecr=51188
446,17.018603,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=430657 Win=170496 Len=0 TSval=51221 TSecr=51193
447,17.044446,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=433553 Win=170496 Len=0 TSval=51228 TSecr=51196
448,17.058466,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=433553 Ack=1 Win=29696 Len=1448 TSval=51241 TSecr=51216
449,17.081,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=435001 Ack=1 Win=29696 Len=1448 TSval=51246 TSecr=51221
450,17.119254,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=436449 Ack=1 Win=29696 Len=2896 TSval=51253 TSecr=51228
451,17.208926,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=435001 Win=170496 Len=0 TSval=51269 TSecr=51241
452,17.232451,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=436449 Win=170496 Len=0 TSval=51275 TSecr=51246
453,17.270473,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=439345 Win=170496 Len=0 TSval=51284 TSecr=51253
454,17.271172,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=439345 Ack=1 Win=29696 Len=1448 TSval=51294 TSecr=51269
455,17.294662,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=440793 Ack=1 Win=29696 Len=1448 TSval=51300 TSecr=51275
456,17.345564,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=442241 Ack=1 Win=29696 Len=2896 TSval=51309 TSecr=51284
457,17.423911,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=440793 Win=170496 Len=0 TSval=51322 TSecr=51294
458,17.446269,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=442241 Win=170496 Len=0 TSval=51328 TSecr=51300
459,17.486284,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=445137 Ack=1 Win=29696 Len=1448 TSval=51348 TSecr=51322
460,17.496503,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=445137 Win=170496 Len=0 TSval=51341 TSecr=51309
461,17.508595,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=446585 Ack=1 Win=29696 Len=1448 TSval=51353 TSecr=51328
462,17.570834,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=448033 Ack=1 Win=29696 Len=2896 TSval=51366 TSecr=51341
463,17.582925,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=450929 Ack=1 Win=29696 Len=1448 TSval=51366 TSecr=51341
464,17.638075,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=446585 Win=170496 Len=0 TSval=51376 TSecr=51348
465,17.70062,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=452377 Ack=1 Win=29696 Len=1448 TSval=51401 TSecr=51376
466,17.703972,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=448033 Win=170496 Len=0 TSval=51393 TSecr=51353
467,17.722525,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=450929 Win=170496 Len=0 TSval=51397 TSecr=51366
468,17.766382,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=453825 Ack=1 Win=29696 Len=1448 TSval=51418 TSecr=51393
469,17.797774,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=455273 Ack=1 Win=29696 Len=2896 TSval=51422 TSecr=51397
470,17.803786,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=452377 Win=170496 Len=0 TSval=51418 TSecr=51366
471,17.866662,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=458169 Ack=1 Win=29696 Len=1448 TSval=51443 TSecr=51418
472,17.917598,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=455273 Win=170496 Len=0 TSval=51446 TSecr=51401
473,17.949706,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=458169 Win=170496 Len=0 TSval=51454 TSecr=51422
474,17.992207,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=459617 Ack=1 Win=29696 Len=2896 TSval=51471 TSecr=51446
475,18.024669,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=462513 Ack=1 Win=29696 Len=2896 TSval=51479 TSecr=51454
476,18.139933,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=459617 Win=170496 Len=0 TSval=51502 TSecr=51443
477,18.143928,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=462513 Win=170496 Len=0 TSval=51502 TSecr=51471
478,18.175159,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=465409 Win=170496 Len=0 TSval=51510 TSecr=51479
479,18.214724,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=465409 Ack=1 Win=29696 Len=2896 TSval=51527 TSecr=51502
480,18.249984,10.0.0.1,10.0.0.2,TCP,2962,[TCP Previous segment not captured] 57222 >  [ACK] Seq=471201 Ack=1 Win=29696 Len=2896 TSval=51535 TSecr=51510
481,18.366034,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=468305 Win=170496 Len=0 TSval=51558 TSecr=51527
482,18.401273,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 481#1]  > 57222 [ACK] Seq=1 Ack=468305 Win=170496 Len=0 TSval=51567 TSecr=51527 SLE=471201 SRE=474097
483,18.440346,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=474097 Ack=1 Win=29696 Len=2896 TSval=51583 TSecr=51558
484,18.463585,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=468305 Ack=1 Win=29696 Len=1448 TSval=51592 TSecr=51567
485,18.590684,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 481#2]  > 57222 [ACK] Seq=1 Ack=468305 Win=170496 Len=0 TSval=51614 TSecr=51527 SLE=471201 SRE=476993
486,18.614065,10.0.0.2,10.0.0.1,TCP,78, > 57222 [ACK] Seq=1 Ack=469753 Win=170496 Len=0 TSval=51620 TSecr=51592 SLE=471201 SRE=476993
487,18.653239,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=469753 Ack=1 Win=29696 Len=1448 TSval=51639 TSecr=51614
488,18.677854,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=476993 Ack=1 Win=29696 Len=2896 TSval=51639 TSecr=51614
489,18.68937,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=479889 Ack=1 Win=29696 Len=1448 TSval=51645 TSecr=51620
490,18.804516,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=476993 Win=170496 Len=0 TSval=51668 TSecr=51639
491,18.82914,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=479889 Win=170496 Len=0 TSval=51674 TSecr=51639
492,18.840566,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=481337 Win=170496 Len=0 TSval=51677 TSecr=51645
